Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6025011201,6221,Imperial ,92243,Unincorporated Imperial County area,-115.5677778,32.8129785,31.7634405021861,61.9894099848714,60-65%,0.04901945,58.2327317983821,8.73752333,31.2009956440573,0.108594903,39.9502177971375,307.2391104,25.3653053578119,21.89748486,14.4801512287335,240.0632851,81.5172413793103,33.54686227,15.1287821955489,920.5933768,53.05,24.0,85.6289660321015,9.0,43.8485804416404,0.845,82.4090006618134,10,82.9693406131877,0.0,0.0,46.2341779666647,5.64518394626526,60.1991288114499,80.73,85.6056829511466,2.89,8.03181934821658,16.69,74.8379860418744,16.9,59.5671981776765,18.2,83.840844498579,22.4,39.3969849246231,8.2,76.6918271733472,5.7,2.12927756653992,54.2418612909495,5.62664402161778,56.4800806858295
6073002710,4640,San Diego,92105,San Diego,-117.0844892,32.7439483,31.7206327909795,61.8633383761977,60-65%,0.0438112,35.1586807716241,10.0754112,49.7946484131923,0.084029596,31.2507778469197,312.860703,28.9871362557762,65.54460385,73.6105860113421,0.0,0.0,282.9194285,40.6976744186046,712.8240021,37.1875,7.0,50.3172825681224,5.0,30.8816204549228,0.0,0.0,12,90.1301973960521,0.0,0.0,36.1458570043947,4.41340196060869,32.2090852520224,74.19,81.555333998006,4.55,39.8896587118296,14.11,60.9421734795613,38.8,89.053404201468,20.5,87.3189876843957,49.5,81.143216080402,6.3,60.5674128058303,22.1,70.8111533586819,69.2872784446439,7.18734279680353,79.2864346949067
6073008600,7378,San Diego,92111,San Diego,-117.1779398,32.7908268,31.6788718764796,61.7624810892587,60-65%,0.0438112,35.1586807716241,9.475046747,44.2190416925949,0.054609113,19.8008711885501,312.860703,28.9871362557762,74.58205324,84.1965973534972,0.0,0.0,202.2104645,34.8837209302326,826.7896201,46.15,1.0,17.077267637178,22.0,71.0941391333223,0.26,44.7253474520185,14,93.3641327173457,0.5,22.0847651775487,41.0060474905171,5.00683025358778,45.7000622277536,39.85,41.3509471585244,6.01,75.3271747498075,7.19,8.57427716849452,30.0,80.1822323462414,14.1,74.7597780484504,45.8,77.1984924623116,7.7,73.4122852680895,34.3,95.6400506970849,60.9946837283555,6.32713119318939,67.0953101361573
6073004600,2004,San Diego,92102,San Diego,-117.1449018,32.7151851,31.6077179690695,61.6490166414523,60-65%,0.04259906,29.8942128189172,10.196964,50.3795892968264,1.002942845,98.2451773490977,312.860703,28.9871362557762,38.27218709,34.6187775677379,0.0,0.0,456.333669,49.774943735934,1174.404174,67.6625,2.0,25.625233296006,40.0,86.0866677735348,0.72,78.9808074123097,6,58.6938261234775,3.5,66.6895761741122,51.0352688039868,6.23139618386477,72.8686994399502,73.93,81.2936191425723,2.8,6.9412368488581,10.94,37.3005982053838,15.8,57.2386737534801,8.1,53.8638516714034,27.3,49.1206030150754,4.2,33.5762623633524,27.5,85.95690747782,48.8982055275822,5.07233323583449,48.6510337871911
6073010112,5683,San Diego,92154,San Diego,-117.0804032,32.5689086,31.4683976661467,61.434694906707,60-65%,0.04259906,29.8942128189172,12.72696479,92.582451773491,0.323941297,78.7927815805849,303.036103,24.7158736105907,40.1745217,37.4543163201008,0.0,0.0,878.0265501,61.902975743936,819.8065236,45.6375,0.0,0.0,1.0,6.97326913498257,0.01,1.80013236267373,20,98.42503149937,0.7,24.8339060710195,39.7171652585048,4.84945798906891,42.0784069695084,47.58,52.9287138584247,3.45,15.3579676674365,11.92,45.3140578265204,30.5,80.7643634522906,16.9,81.1882528082284,56.3,88.429648241206,15.2,96.9677251431546,29.0,88.871989860583,62.5556545092765,6.48905459890141,69.6293494704992
6073002801,3214,San Diego,92115,San Diego,-117.0837903,32.7755353,31.2909141570465,61.1699445284922,60-65%,0.04435661,37.5731176104543,9.667890917,45.9987554449284,0.318009083,78.2700684505289,312.860703,28.9871362557762,28.77783401,22.5330812854442,0.0,0.0,217.1607717,36.0090022505626,1762.489602,83.1625,8.0,53.4341172079134,20.0,68.4210526315789,0.21,37.6836532097948,9,77.2994540109198,0.0,0.0,43.500356912155,5.31138493852672,52.843808338519,38.3,38.4471585244267,2.99,9.08391070053888,7.87,12.6620139581256,,,,,60.3,91.8467336683417,12.0,92.1915668922436,35.5,96.5272496831432,56.7931055711366,5.89129097574427,60.6656580937973
6073011902,5673,San Diego,91950,National City,-117.0816035,32.6883686,31.2219590278084,61.1195158850227,60-65%,0.04259906,29.8942128189172,10.41678479,51.8730553827007,0.328809437,79.2781580584941,337.1719228,32.8962158111652,63.83377976,71.4177693761815,0.0,0.0,479.769694,50.8002000500125,1298.7663,72.2375,0.0,0.0,13.0,54.5243234268637,0.27,45.7313037723362,4,43.7841243175137,0.0,0.0,41.9690760592368,5.12441585054272,48.4878655880523,69.05,77.7791625124626,6.25,79.7279958942777,14.41,62.8863409770688,22.4,68.969881042774,6.0,43.294085803221,20.2,34.6984924623116,3.0,17.1134825611661,18.4,55.95690747782,58.7355348320308,6.0927840242516,63.5526979324256
6073010104,3758,San Diego,92154,San Diego,-117.0970321,32.5673601,31.1559759955163,60.9682299546142,60-65%,0.04259906,29.8942128189172,12.03267089,80.1493466085874,0.103203743,38.3571873055383,303.036103,24.7158736105907,60.53372261,66.5154379332073,3.832546845,52.3448275862069,760.953369,59.6274068517129,572.4690185,26.375,0.0,0.0,2.5,16.7524489457081,0.05,7.34612839179351,30,99.8110037799244,0.4,14.4329896907216,40.7211124467732,4.97203974134311,44.9906658369633,45.73,50.049850448654,7.42,93.2768796510136,11.45,41.7497507477567,18.9,62.8575044292584,6.0,43.294085803221,39.2,67.8517587939699,6.1,58.3550234252993,20.1,63.2572877059569,60.4076461570079,6.26623631674755,66.1875945537065
6073020214,6194,San Diego,92025,Escondido,-117.0844242,33.1270112,31.1022691251917,60.8421583459405,60-65%,0.04716458,50.5413814561294,8.222040205,16.6645924082141,0.227171496,66.6583696328562,342.9085487,35.3066067191208,54.78565744,58.3238815374921,0.0,0.0,20.55383333,11.6529132283071,868.4751941,49.0875,0.0,0.0,12.75,53.3953179478665,0.78,80.8735936465917,12,90.1301973960521,5.7,77.9610538373425,44.1769479370335,5.39399656827355,54.5488487865588,29.03,23.4421734795613,3.25,12.1375416987426,8.95,20.6006979062812,39.7,89.7241204758289,22.3,89.5249695493301,68.4,96.7587939698493,10.8,89.1853201457574,36.3,97.0342205323194,55.5861446480727,5.76608989856042,58.7367624810893
6073002709,4470,San Diego,92105,San Diego,-117.0896386,32.7439931,31.0519200677992,60.7665153807363,60-65%,0.0438112,35.1586807716241,9.982453694,48.9732420659614,0.092830071,34.7479775980087,312.860703,28.9871362557762,74.33332043,83.9697542533081,0.0,0.0,278.9007365,40.3850962740685,528.8421376,23.175,3.5,33.8745800671892,1.0,6.97326913498257,0.02,2.51489080079418,12,90.1301973960521,0.0,0.0,33.5159364281635,4.09228918063025,25.5258245177349,74.19,81.555333998006,3.83,22.6456248396202,14.11,60.9421734795613,37.7,88.0283472538598,23.3,90.580592773041,67.5,96.3316582914573,14.4,96.2519521082769,27.1,85.0570342205323,73.1488138509146,7.58790952867532,84.1780131114473
6073014200,6513,San Diego,91945,Lemon Grove,-117.0431132,32.7274195,31.0268931347917,60.6656580937973,60-65%,0.04435661,37.5731176104543,10.22798877,50.6160547604231,0.139406741,48.462974486621,406.5504824,44.5984763332084,56.42319443,60.6301197227473,0.0,0.0,285.0860392,40.9102275568892,436.4390194,16.375,1.0,17.077267637178,21.05,69.6330732193259,0.1,16.6379880873594,12,90.1301973960521,3.95,67.6059564719359,42.336129726652,5.16923303042649,49.5208462974487,66.58,75.8474576271186,5.52,65.0243777264563,11.5,42.1111665004985,20.1,65.0341685649203,4.1,32.0341047503045,25.7,45.7412060301508,9.1,82.3269130661114,16.9,48.5171102661597,57.8625172434436,6.00222372490563,62.2163388804841
6073003202,4297,San Diego,92139,San Diego,-117.0643688,32.6719721,30.963047064399,60.5648008068583,60-65%,0.04259906,29.8942128189172,10.3489194,51.4250155569384,0.145779702,50.1929060360921,334.7206482,32.484076433121,78.75787017,88.2923755513548,0.0,0.0,540.5045776,53.0632658164541,733.5817722,39.0375,2.0,25.625233296006,10.0,47.4348331396314,0.02,2.51489080079418,8,72.1545569088618,0.0,0.0,38.5477469607594,4.70667224719498,39.0043559427505,46.88,51.8070787637089,5.94,74.0184757505774,11.33,40.752741774676,29.3,79.4229309035687,12.2,69.2245229395047,32.6,58.0150753768844,10.2,87.0640291514836,20.0,62.8263624841572,63.4183414670536,6.5785432760592,70.6001008572869
6073002602,4452,San Diego,92105,San Diego,-117.0972747,32.7357597,30.9364804971209,60.5017650025214,60-65%,0.04320513,32.1468574984443,10.07895004,49.8070939639079,0.095323737,35.6191661481021,312.860703,28.9871362557762,63.65908448,71.0901071203529,0.0,0.0,292.2021993,41.3478369592398,767.067694,41.775,0.0,0.0,0.0,0.0,0.0,0.0,12,90.1301973960521,0.8,26.1626575028637,32.817290155413,4.00698460949907,23.6216552582452,74.19,81.555333998006,6.95,89.3636130356685,14.11,60.9421734795613,31.0,81.3338395342951,11.8,68.1553660847205,67.4,96.2311557788945,6.7,64.5106715252473,16.7,47.617237008872,74.4283470787422,7.72063871265741,85.9304084720121
6073015301,3560,San Diego,92020,El Cajon,-116.9579853,32.7840225,30.9163534234133,60.4765506807867,60-65%,0.04939042,59.6888612321095,9.826114866,47.3304293714997,0.167582265,55.6316116988177,408.312592,45.859872611465,71.65252422,80.9829867674858,0.0,0.0,173.8144684,31.9704926231558,774.2471292,42.2875,1.7,21.0899589399029,0.0,0.0,0.21,37.6836532097948,6,58.6938261234775,0.0,0.0,38.1438087435895,4.65735147111252,37.8220286247666,55.74,63.821036889332,4.46,37.5801898896587,14.7,64.6061814556331,10.0,41.8501645153126,11.7,67.7222898903776,41.8,71.9095477386935,14.2,96.0176991150443,27.4,85.7541191381495,63.993283412195,6.63818344292323,71.4447806354009
6073003115,6874,San Diego,92114,San Diego,-117.0379718,32.6955807,30.815641913884,60.3378719112456,60-65%,0.04320513,32.1468574984443,10.32272846,51.2507778469197,0.044620968,15.9178593652769,312.860703,28.9871362557762,51.5259379,53.6105860113422,0.0,0.0,405.646464,47.3743435858965,662.6293354,33.225,4.0,37.5513251213139,3.5,23.4434667109414,0.0,0.0,13,91.8731625367493,4.0,70.4238258877434,36.7621653974212,4.48865309298029,33.528313627878,70.39,78.7138584247258,6.12,77.5468308955607,11.59,43.0209371884347,19.3,63.6041508478866,8.0,53.3631073216944,39.5,68.4798994974874,12.3,92.8813118167621,17.4,51.3561470215463,66.1820660686579,6.8652313456961,74.6596066565809
6073002601,5609,San Diego,92105,San Diego,-117.0966252,32.7449119,30.7611017371292,60.1865859808371,60-65%,0.0438112,35.1586807716241,9.996097855,49.1474797759801,0.099683998,37.125077784692,312.860703,28.9871362557762,72.86575716,82.2936357908003,0.0,0.0,274.3177337,40.0600150037509,477.9396333,19.225,0.0,0.0,1.0,6.97326913498257,0.075,10.1522170747849,12,90.1301973960521,0.0,0.0,31.4834643556066,3.84412474427966,20.883634100809,74.19,81.555333998006,5.12,55.6068770849371,14.11,60.9421734795613,49.1,96.0389774740572,30.6,95.8857761537421,65.1,95.0,5.9,56.1946902654867,38.7,98.1242078580482,77.1417626022175,8.00210809571256,89.2965204236006
6073002302,7300,San Diego,92105,San Diego,-117.0963988,32.7525425,30.6254105957315,59.9092284417549,55-60%,0.0438112,35.1586807716241,9.940945341,48.4754200373367,0.14965098,51.1138767890479,312.860703,28.9871362557762,64.47422233,72.1613106490233,0.0,0.0,264.6284332,39.2723180795199,466.8344044,18.35,0.0,0.0,3.5,23.4434667109414,0.2,35.6187954996691,12,90.1301973960521,0.0,0.0,34.4060591889715,4.20097299292041,27.5295581829496,52.25,59.1600199401795,5.35,61.008468052348,10.12,30.8574277168495,42.1,91.4705137939762,23.6,90.9189335498714,67.4,96.2311557788945,8.2,76.6918271733472,34.5,95.7541191381495,70.2776408949867,7.2900755723358,80.4210791729702
6073020018,8741,San Diego,92078,San Marcos,-117.2062594,33.1499789,30.4879883403603,59.6192637418053,55-60%,0.04435661,37.5731176104543,8.660040018,28.3883011823273,0.202094068,62.4766645924082,319.544634,29.6990133633071,48.15784133,48.9855072463768,4.600190162,53.7241379310345,174.3603338,31.9954988747187,762.7163349,41.4625,10.5,62.4486748786861,7.0,37.605844263656,0.425,63.6002647253475,12,90.1301973960521,7.75,85.085910652921,50.4501211944964,6.15994977697347,71.5619166148102,15.36,4.18743768693918,5.52,65.0243777264563,7.9,12.9860418743769,32.5,82.9916476841306,22.3,89.5249695493301,60.7,92.1356783919598,1.9,5.57001561686622,21.8,69.9112801013942,47.7130020156635,4.94938910936053,46.8482097831568
6073014001,4500,San Diego,91945,Lemon Grove,-117.023685,32.7369483,30.4683417001166,59.5814422592032,55-60%,0.04539285,42.5637834474175,10.2168199,50.5289359054138,0.078908927,29.3839452395769,408.312592,45.859872611465,70.30920118,79.5589161940769,0.0,0.0,227.4973704,36.9217304326082,1265.968054,71.275,0.0,0.0,55.5,91.4826498422713,0.0,0.0,0,0.0,0.0,0.0,35.7731919753646,4.36789963458632,31.0392034847542,74.58,81.7671984047856,6.34,81.2163202463433,13.14,54.9102691924227,21.4,67.1222475322703,2.8,22.1680876979294,33.5,59.3718592964824,8.2,76.6918271733472,26.6,83.9416983523447,67.245203312496,6.97551323268952,76.2985375693394
6073020202,6789,San Diego,92025,Escondido,-117.0724073,33.131406,30.3851162079095,59.4175491679274,55-60%,0.04791979,53.7274424393279,8.16731995,15.818294959552,0.334640589,79.8133167392657,342.9085487,35.3066067191208,65.83850133,73.9886578449905,0.0,0.0,18.64273357,11.2528132033008,748.0473264,40.25,0.0,0.0,10.0,47.4348331396314,0.265,45.0165453342157,12,90.1301973960521,5.0,75.6701030927835,43.0632062563087,5.25800893027883,51.698817672682,21.18,10.6306081754736,6.11,77.3543751603798,6.75,6.54287138584247,39.2,89.3950898506707,19.2,85.343077547706,63.3,93.8316582914573,4.9,43.0895366996356,28.5,87.8833967046895,55.7089183630319,5.7788255232762,58.9384770549672
6025010800,1128,Imperial ,92250,Unincorporated Imperial County area,-115.317678,32.7712275,30.3240943956209,59.3292990418558,55-60%,0.04872413,57.1126322339764,9.283429942,41.7174859987554,0.027134194,9.58307405102676,380.6967754,40.0649431747221,34.29527416,29.6786389413989,2212.374713,93.551724137931,193.2719676,34.0210052513128,180.3292132,3.4625,1.25,18.9809630459127,23.8,73.2691349825668,0.05,7.34612839179351,16,96.2620747585048,7.0,83.2760595647194,44.3749576986601,5.41817352083761,55.0840074673304,73.55,81.1191425722832,2.88,7.95483705414421,17.75,79.7108673978066,12.2,48.8357377879018,14.7,76.6409527676276,18.0,29.4597989949749,,,,,53.9535560957897,5.59673740218881,56.0010085728694
6073013401,4374,San Diego,91910,Chula Vista,-117.0562074,32.6353409,30.2760815407659,59.2662632375189,55-60%,0.04259906,29.8942128189172,9.582201168,45.2520224019913,0.407136445,85.2395768512757,337.1887032,32.9211939552891,50.97937386,52.8544423440454,0.0,0.0,886.6141561,62.0280070017504,1915.342147,85.6875,0.0,0.0,10.0,47.4348331396314,0.16,28.2991396426208,8,72.1545569088618,0.0,0.0,42.68231492718,5.21150217464842,50.6036092097075,54.3,62.1759720837488,8.28,97.5109058249936,11.32,40.6405782652044,11.2,45.8997722095672,2.3,18.1079983759643,22.2,38.9070351758794,7.6,72.5273295158771,17.3,50.722433460076,56.0043662360609,5.80947307055636,59.5814422592032
6073013303,5111,San Diego,91911,Chula Vista,-117.0502312,32.6077631,30.1890228745032,59.0771558245083,55-60%,0.04259906,29.8942128189172,11.14316744,56.1667703795893,0.230960305,67.3179838207841,336.8650248,32.8087923067316,44.33518048,43.3774417139256,0.0,0.0,1215.790405,68.8297074268567,1276.319253,71.5625,0.5,7.70810003732736,5.2,31.1140627594222,0.1,16.6379880873594,2,23.8765224695506,0.7,24.8339060710195,37.774489333879,4.61225764454454,36.6272557560672,64.13,73.4795613160518,4.95,51.0136002052861,12.42,50.024925224327,24.6,72.5132877752468,11.6,67.4516172689132,32.6,58.0150753768844,7.3,69.9765747006767,22.5,72.1673003802281,63.0987333411391,6.5453895252819,70.2597075138679
6073010106,5815,San Diego,92154,San Diego,-117.0723177,32.5717846,30.1186690644108,58.9384770549672,55-60%,0.04259906,29.8942128189172,12.45063954,90.7778469197262,0.298504979,76.2912258867455,301.3632468,24.3412014487324,48.07002767,48.8972904851922,0.0,0.0,945.2355144,62.8282070517629,855.223558,48.225,0.0,0.0,10.0,47.4348331396314,0.05,7.34612839179351,0,0.0,0.7,24.8339060710195,37.0789065577527,4.52732712574267,34.5364032358432,36.19,35.2442671984048,5.78,70.6055940467026,9.18,22.5947158524427,39.8,89.8127056441407,25.3,92.6106374340235,55.0,87.1859296482412,14.3,96.121811556481,19.7,61.5209125475285,64.1326291992998,6.65263813015723,71.6338880484115
6073020029,5808,San Diego,92078,San Marcos,-117.189465,33.1392223,29.9978547185998,58.6485123550176,55-60%,0.04539285,42.5637834474175,8.65141736,28.1393901680149,0.303068652,76.8014934660859,300.6691227,24.1538653678032,41.64552867,39.533711405167,0.391126145,35.7241379310345,138.1139984,27.8444611152788,1056.234747,61.5375,17.5,78.6114221724524,19.5,67.4746803918313,0.86,82.7399073461284,4,43.7841243175137,16.0,96.6323024054983,52.6410243506284,6.42745861715953,77.1997510889857,14.4,3.21535393818544,4.57,40.4670259173723,8.05,14.0952143569292,28.6,78.3345988357378,15.2,77.8589795642171,46.6,78.2035175879397,4.4,36.4393545028631,26.1,82.7883396704689,44.9920780515372,4.66714085696543,42.7508825012607
6073010200,7155,San Diego,91932,Imperial Beach,-117.1145672,32.5653537,29.8160766568538,58.320726172466,55-60%,0.04192559,26.6957062850031,11.67890635,65.5631611698818,0.035779551,12.8313627878034,303.036103,24.7158736105907,61.03110946,67.2337744171393,0.042448918,19.9655172413793,641.8610535,56.5016254063516,378.8638145,12.7,20.0,81.9148936170213,11.0,49.8256682716254,0.15,26.6710787557909,34,99.895002099958,0.0,0.0,41.0710279261388,5.01476435187016,45.948973242066,67.68,76.9067796610169,5.67,68.4115986656402,16.51,73.9656031904287,5.7,24.6013667425968,2.9,22.8989037758831,39.2,67.8517587939699,4.2,33.5762623633524,19.0,58.7705956907478,57.3172189895026,5.94565857231845,61.4094805849723
6073003004,5264,San Diego,92114,San Diego,-117.0607339,32.7130823,29.4993610826391,57.8416540595058,55-60%,0.04320513,32.1468574984443,10.33816445,51.3627878033603,0.041324962,14.835096453018,312.860703,28.9871362557762,80.226734,89.4643982356648,0.0,0.0,337.8258972,43.9484871217804,362.1057838,11.75,1.0,17.077267637178,0.0,0.0,0.0,0.0,12,90.1301973960521,0.0,0.0,29.8550612828857,3.64529705254907,17.2246421904169,91.57,90.117148554337,5.96,74.3905568385938,14.29,62.0513459621137,32.2,82.700582131106,8.3,54.5811341182839,58.5,90.5276381909548,14.4,96.2519521082769,24.4,78.4664131812421,78.0126138654938,8.09244367671242,90.292486132123
6073002707,5405,San Diego,92105,San Diego,-117.0895143,32.7529867,29.4695995483348,57.7407967725668,55-60%,0.0438112,35.1586807716241,9.945652377,48.5500933416304,0.108736922,40.0124455507156,312.860703,28.9871362557762,73.016193,82.5078764965343,0.0,0.0,264.432902,39.2598149537384,516.2522978,22.175,3.5,33.8745800671892,0.0,0.0,0.035,4.93712772998015,12,90.1301973960521,0.0,0.0,33.3170476270497,4.06800489751941,25.0280024891101,55.31,63.1231306081755,5.9,73.0690274570182,10.77,36.2786640079761,47.2,94.8367501898254,26.9,93.8963323859792,66.4,95.7412060301507,4.1,32.274856845393,32.7,94.1571609632446,69.8357676536542,7.24423895514599,79.8915784165406
6073020602,6022,San Diego,92025,Escondido,-117.0681038,33.1189678,29.4628640435228,57.7281896116994,55-60%,0.04756207,51.8979464841319,8.013650084,13.5407591785937,0.136265939,47.5046670815184,342.9085487,35.3066067191208,62.88079781,69.8046628859483,13.10636727,62.4137931034483,17.88406627,10.9652413103276,432.6761341,16.1125,0.0,0.0,8.25,41.4245392661464,0.245,41.8133686300463,12,90.1301973960521,5.0,75.6701030927835,42.2313952892593,5.15644497642417,49.1723708774113,38.42,38.6964107676969,5.1,55.0680010264306,10.99,37.6744765702891,21.3,66.9324221716021,11.5,67.1944782785221,43.5,74.0452261306533,5.4,49.8568453930245,22.9,73.7262357414449,55.0820021655941,5.71379393714667,57.8164397377711
6073020207,4794,San Diego,92027,Escondido,-117.0539783,33.1334707,29.4290284311982,57.6399394856278,55-60%,0.0482775,55.3827006845053,8.22936149,16.9010578718108,0.068190333,25.2022401991288,342.9085487,35.3066067191208,57.02759099,61.5122873345936,0.0,0.0,16.13863307,10.527631907977,540.4243375,23.9625,0.0,0.0,22.5,71.6918479163208,0.385,59.7882197220384,12,90.1301973960521,0.0,0.0,33.8402697287221,4.13189021220635,26.2725575606721,37.94,37.8988035892323,5.87,72.4788298691301,12.95,53.5019940179462,41.5,91.0275879524171,15.4,78.1973203410475,63.7,94.1331658291457,8.6,78.9692868297762,22.2,71.1533586818758,68.6613432094776,7.12241296834545,78.3787191124559
6073010014,18854,San Diego,92154,Unincorporated San Diego County area,-116.9784514,32.5754388,29.3050029563245,57.4508320726172,55-60%,0.04429899,35.2706907280647,12.52284614,91.176104542626,0.109350279,40.2240199128811,298.1539739,23.5169226926439,29.42025947,23.289224952741,0.0,0.0,2618.503011,83.2208052013003,694.1635153,35.5625,9.0,58.1746920492721,29.7,78.9307653993027,1.185,87.6505625413633,2,23.8765224695506,18.85,97.9610538373425,50.7945954223102,6.20201001176684,72.321095208463,41.72,44.2422731804586,5.45,63.3179368745189,10.29,32.240777666999,19.2,63.3510503669957,9.3,58.952496954933,17.5,28.4170854271357,4.9,43.0895366996356,13.1,28.6945500633714,45.5506365715366,4.72508153013703,43.6585980837115
6073010003,6081,San Diego,92154,San Diego,-117.0440935,32.5788424,29.2438628110205,57.3373676248109,55-60%,0.04259906,29.8942128189172,12.84803527,93.0927193528314,0.445356852,87.2308649657747,328.7581516,31.1477457224928,44.43851815,43.528670447385,0.0,0.0,1312.624959,70.1675418854714,1763.283039,83.175,0.0,0.0,0.0,0.0,0.21,37.6836532097948,2,23.8765224695506,1.0,35.7159221076747,43.0048027852074,5.250877878058,51.537025513379,47.6,53.0284147557328,4.7,43.7900949448294,11.93,45.4636091724825,23.2,70.222728423184,8.9,57.4096630125863,23.7,42.1105527638191,9.7,84.9817803227486,16.2,45.0316856780735,53.6893274988819,5.5693283085525,55.5849722642461
6073008702,5320,San Diego,92123,San Diego,-117.155885,32.7883567,29.2302604064341,57.2995461422088,55-60%,0.04435661,37.5731176104543,9.446847997,43.9079029247044,0.785045092,96.6148102053516,312.860703,28.9871362557762,46.09700976,45.9609325771897,0.0,0.0,208.3629659,35.4213553388347,2313.314449,90.7625,7.0,50.3172825681224,12.5,53.0964635563673,0.565,73.0509596293845,8,72.1545569088618,2.0,52.8980526918671,51.7034672663328,6.31298308339339,74.7604231487243,35.28,34.0353938185444,5.5,64.4726712856043,6.9,7.21585244267198,14.2,53.5813718046064,4.9,36.9738800920287,32.7,58.2286432160804,6.7,64.5106715252473,18.6,56.8567807351077,44.6357876617772,4.63018196315554,42.0953101361573
6073010015,3821,San Diego,92154,San Diego,-116.9530603,32.560142,29.2002744472936,57.274331820474,55-60%,0.04525419,40.0124455507156,12.81993006,92.9807093963908,0.104330727,38.7305538270068,302.8534288,24.4660921693518,30.63613494,24.700693131695,0.0,0.0,4595.205648,91.4978744686172,5129.0,99.7375,10.0,61.384845091452,23.0,72.4887929603188,1.325,89.1065519523494,20,98.42503149937,8.0,86.5063001145475,61.5379238198506,7.51376827516625,92.7691350342253,37.91,37.7617148554337,3.39,14.3828586091866,9.72,27.3305084745763,23.2,70.222728423184,12.7,70.5237515225335,22.0,38.3291457286432,4.4,36.4393545028631,12.7,26.6666666666667,37.4640116742551,3.8862356913246,31.19011598588
6073006802,5883,San Diego,92106,San Diego,-117.218481,32.7501717,29.1724871079353,57.2112960161372,55-60%,0.0438112,35.1586807716241,9.984326548,48.9981331673927,0.368397048,82.6260112009956,312.860703,28.9871362557762,32.2827986,26.9565217391304,0.0,0.0,278.1120606,40.2600650162541,905.5370831,51.9,22.7,84.341172079134,56.7,91.9143284077702,3.02,96.1350099272005,13,91.8731625367493,2.2,54.8453608247423,54.1811479309708,6.6155074004056,80.6347230864966,23.78,14.3818544366899,6.91,88.9530408006159,5.49,2.04386839481555,,,5.3,39.2069292191095,35.1,61.9095477386935,4.7,40.6038521603332,18.8,57.8580481622307,42.5104244320661,4.40971271623802,38.8552697932426
6073013903,4299,San Diego,91977,La Presa,-116.996053,32.7017506,28.8737637390891,56.7196167423096,55-60%,0.04585093,42.7629122588675,10.45644198,52.221530802738,0.075797373,28.4131922837586,390.4531746,41.6010990383415,43.84169934,42.7473219911783,0.0,0.0,304.5672658,42.0105026256564,1423.643405,76.125,0.0,0.0,0.0,0.0,0.35,56.3997352746525,9,77.2994540109198,0.0,0.0,36.0700758690832,4.4041490990395,32.0348475420037,59.59,68.6939182452642,6.41,82.281241981011,11.99,46.061814556331,13.1,50.97443685143,5.7,41.4399783461903,32.3,57.4371859296482,8.7,79.7241020301926,23.0,74.04309252218,63.2013753650652,6.55603683930367,70.3857791225416
6073012304,3696,San Diego,91910,Chula Vista,-117.0701179,32.6439929,28.8110438706552,56.5935451336359,55-60%,0.04192559,26.6957062850031,10.07195805,49.769757311761,0.383945425,83.7958929682638,338.4984526,33.4332459098289,71.81543829,81.2098298676749,0.0,0.0,794.0089721,60.302575643911,785.6292223,43.15,0.0,0.0,0.0,0.0,0.315,51.8861681005956,8,72.1545569088618,0.0,0.0,39.7991323328341,4.85946615256344,42.3148724331052,58.58,67.6345962113659,5.18,57.0952014370028,12.25,48.2178464606181,21.8,67.7803087825867,10.3,63.0396535390445,25.0,44.4095477386935,6.1,58.3550234252993,17.1,49.7211660329531,57.1551773033555,5.92884958267626,61.1573373676248
6073016402,8404,San Diego,92021,Granite Hills,-116.9101919,32.8091378,28.7289038147986,56.3792233988906,55-60%,0.05278424,68.0896079651525,9.480813735,44.3061605476042,0.118717771,43.0864965774736,406.21979,44.3112276757837,49.62511483,51.0901071203529,0.0,0.0,162.457428,30.770192548137,794.8038576,43.875,1.0,17.077267637178,4.5,27.7602523659306,0.65,76.651224354732,6,58.6938261234775,0.0,0.0,39.1395707349632,4.7789338124717,40.6347230864966,41.56,43.9556331006979,5.53,65.178342314601,11.07,38.4845463609172,10.9,44.9379903821817,7.0,48.721071863581,45.2,76.4321608040201,12.6,93.492972410203,21.8,69.9112801013942,57.9526345188407,6.01157181541708,62.3424104891578
